H2,O2,O,OH,H2O,H,HO2,CO,CO2,HCO,Temperature
6.23788e-07,2.73701,8.7556e-13,1.75899e-12,2.19062e-13,1.6322e-19,7.37423e-13,5.9824e-15,2.73835e-16,4.02536e-34,500.096
1.20711e-83,2.73701,7.9482e-43,2.81694e-107,2.23273e-143,1.13634e-104,4.47531e-102,1.93526e-153,6.98736e-164,9.97844e-258,501.978
0.163985,2.3073,0.0317972,0.0585343,0.574439,0.00347654,2.67146,0.360567,0.400068,0.000507276,711.636
3.23137,0.364054,0.14379,0.170568,1.51772,0.621494,1.14059,2.95882,1.09775,2.14216,966.385
9.11947e-67,2.73701,1.30714e-42,6.83953e-91,2.16869e-123,4.73282e-88,3.50974e-85,1.74958e-133,4.45184e-144,3.48124e-221,502.125
0.777581,0.0647568,1.61051,3.20019,2.56667,3.78889,0.0500621,1.5858,3.65786,1.10337,1665.39
1.03496e-42,2.73701,4.46472e-43,1.53362e-58,1.25785e-71,1.01823e-58,5.58768e-54,4.3664e-77,2.93075e-82,1.8486e-135,500.134
1.07636e-84,2.73701,7.89751e-43,6.00043e-105,3.75916e-141,1.24117e-103,5.30159e-100,2.07477e-150,8.57098e-160,1.36682e-253,505.556
0.000571618,2.73701,8.01089e-07,1.63389e-06,3.64239e-06,1.08144e-11,1.35171e-05,5.35015e-07,1.07406e-07,2.31194e-18,501.04
6.26705,1.36709e-06,2.09379e-07,1.68657e-07,9.21914e-05,1.75921e-05,4.5167e-05,4.48974,8.98568e-05,0.00795674,505.459
0.156632,1.00507,3.8416,2.9941,2.16111,1.58664,0.769612,0.862869,2.37273,0.350848,1380.37
4.25428,0.138604,0.0872622,0.0864823,0.909794,0.704224,0.673579,3.64033,0.75258,4.14805,817.307
3.98794e-14,2.73701,8.0956e-23,6.93459e-23,6.52638e-25,3.38971e-35,1.27404e-26,8.71699e-28,5.1132e-30,1.18723e-62,503.581
2.25692e-20,2.73701,6.18017e-35,3.73741e-35,4.69044e-39,7.23181e-42,2.83343e-38,2.10453e-43,2.07413e-47,6.10051e-85,501
5.70624e-89,2.73701,8.73767e-43,4.67843e-113,1.68455e-152,5.81049e-110,1.95492e-107,4.88891e-163,5.62204e-174,1.22211e-272,503.47
0.242751,0.922475,2.8373,1.9874,2.54749,1.50454,1.00215,1.30714,1.87502,0.62575,1266.83
0.000115994,2.73679,5.24695e-05,7.43842e-05,0.000399893,4.70101e-09,0.00101671,8.75511e-05,0.00028963,1.65805e-13,501.053
1.38771e-315,2.73701,9.77979e-44,1.56001e-277,0,4.00587e-273,5.44242e-272,0,0,0,502.813
2.87026e-56,2.73701,7.21391e-43,4.63112e-77,1.13207e-96,4.10838e-77,8.11841e-73,6.46586e-104,3.87089e-111,1.25688e-180,500.969
3.70882e-10,2.73701,9.60802e-18,9.31538e-18,2.71883e-19,1.72383e-28,1.26323e-20,8.70826e-22,1.44231e-23,6.07859e-50,503.575
4.30591,0.0930452,0.0857927,0.0739102,0.967691,0.885392,0.439366,3.6233,0.889501,4.55267,835.146
9.12664e-07,2.73699,1.98324e-06,2.89916e-06,2.19279e-05,3.13396e-09,6.75693e-05,6.17036e-06,2.69223e-05,1.38235e-11,506.319
1.09321e-29,2.73701,7.51454e-43,1.18333e-47,4.7614e-52,5.61363e-51,3.81162e-46,1.15868e-56,7.01707e-61,2.7655e-107,501.482
2.2533e-06,2.73701,1.8151e-11,2.88486e-11,5.51742e-12,4.74041e-17,5.76409e-11,1.85237e-13,1.26668e-14,3.70921e-30,501.67
6.74892e-20,2.73701,1.28665e-33,8.26502e-34,2.29477e-37,1.93627e-41,7.37297e-38,2.03182e-41,4.87962e-45,1.57594e-82,500.883
6.58242e-27,2.73701,1.89774e-42,6.38411e-47,2.76167e-52,1.91867e-48,6.74651e-45,9.8446e-58,5.19515e-63,7.62179e-106,501.769
5.95486e-17,2.73701,1.72073e-25,1.54803e-25,3.08398e-27,8.44915e-34,1.09054e-26,8.85349e-30,1.59211e-31,3.08697e-63,504.489
1.83898e-35,2.73701,1.00691e-42,2.85372e-59,6.33852e-66,7.15896e-57,8.48628e-54,4.62793e-72,3.87363e-78,1.34969e-128,502.776
1.85529,0.61857,0.865801,0.850633,1.90774,1.54056,1.19245,2.14137,1.5886,1.54789,1114.14
0.422315,1.80141,0.105267,0.215249,1.06728,0.0680359,3.30538,0.813171,0.866888,0.0262528,894.473
1.51362e-11,2.73701,6.04265e-19,5.57801e-19,1.25491e-20,5.97491e-29,4.17049e-22,3.23785e-23,4.16789e-25,7.7623e-52,504.096
0.334586,0.347789,3.82082,3.9371,2.5301,2.75975,0.246902,1.24755,3.3845,0.715285,1584.18
0.120426,0.901615,3.73984,2.47885,2.27567,1.23693,0.635992,0.944688,2.5174,0.33645,1400.22
0.36231,0.277074,3.84525,5.14556,2.33904,2.69424,0.152849,1.01853,3.91663,0.488546,1724.14
1.04006e-73,2.73701,3.78007e-43,1.09631e-80,6.20403e-116,7.44665e-78,3.09219e-75,5.20243e-123,6.49077e-130,1.63083e-200,502.042
7.73205e-77,2.73701,9.72552e-43,5.05557e-101,3.89844e-136,4.96015e-98,2.36635e-95,2.42545e-146,8.94134e-157,4.48594e-244,500.442
0.0042148,2.7368,0.000101044,0.000383692,0.000603852,8.11864e-07,0.0190213,0.000101508,0.000191108,3.3564e-11,499.266
1.09999,0.369553,1.52035,1.32466,2.86391,2.53678,0.579369,2.18058,1.92369,1.87947,1250.83
1.68126e-14,2.73701,2.14589e-24,1.68816e-24,5.1999e-27,7.65932e-36,3.55717e-29,2.6732e-30,4.56122e-33,7.99737e-66,506.673
3.66629,0.227208,0.178851,0.160291,1.35363,0.981166,0.759441,3.16859,1.15666,3.17461,945.45
2.68691e-20,2.73701,7.45367e-35,4.52672e-35,6.13903e-39,8.41867e-42,3.92935e-38,3.02554e-43,3.51642e-47,1.03459e-84,499.697
0.397044,2.12134,0.103411,0.280655,0.733643,0.0911611,4.89707,0.556462,0.525934,0.0215727,762.793
0.0903097,2.60779,0.00314979,0.00495658,0.174473,0.000914722,1.10103,0.115591,0.108805,4.11986e-05,569.055
1.98748e-84,2.73701,8.23879e-43,3.73425e-108,6.0448e-141,1.80409e-105,6.93795e-103,3.99814e-150,2.20054e-159,3.08015e-255,501.793
0.22382,1.94591,0.103156,0.191301,1.16883,0.0400511,2.89604,0.629647,0.763881,0.0109629,901.541
1.75547e-10,2.73701,2.02512e-18,1.95738e-18,3.98462e-20,2.74185e-28,1.82207e-21,9.44301e-23,1.03082e-24,1.0448e-50,506.791
1.069,0.718116,1.07639,0.982063,2.32226,1.22669,1.18815,1.94599,1.54159,1.12568,1159.58
1.13803e-06,2.73701,3.5445e-11,4.88464e-11,1.36718e-11,1.10708e-17,1.92445e-11,3.14058e-13,5.6542e-14,1.41584e-30,501.96
2.00393,1.03978,0.214405,0.364908,1.38982,0.416964,2.65619,1.92661,1.00057,0.54753,955.584
0.0387932,2.73011,0.000297003,0.000569379,0.0154342,3.46546e-05,0.0886708,0.0072841,0.00356768,9.90689e-08,511.716
3.16286e-21,2.73701,1.23612e-36,7.14121e-37,5.22195e-41,1.24796e-42,4.57779e-39,1.58894e-45,1.03569e-49,7.95484e-88,503.274
8.66305e-36,2.73701,1.30359e-42,1.01666e-59,2.18972e-68,3.3481e-57,5.06713e-54,4.67753e-75,7.97083e-82,6.64605e-132,500.457
2.84734e-06,2.73701,1.69773e-10,2.08679e-10,9.34925e-11,1.41602e-15,1.21577e-10,2.71207e-12,6.67908e-13,1.52833e-27,507.52
1.73972e-68,2.73701,1.12631e-42,1.9484e-92,2.49333e-127,1.62729e-89,8.25045e-87,3.89749e-138,4.45184e-148,2.80541e-227,505.005
2.16075,0.717815,0.856133,0.838399,1.8836,1.38728,1.39168,2.01255,1.54375,1.32479,1101.83
2.93717e-200,2.73701,1.96196e-43,3.1795e-179,1.49897e-275,2.78999e-175,1.08476e-173,1.20692e-286,6.50896e-298,0,503.032
5.1833,0.0851903,0.0256734,0.0480872,0.514533,0.363496,0.651183,3.97567,0.460795,4.82484,693.913
0.0569983,2.66848,0.00252394,0.0061829,0.129398,3.514e-05,0.872608,0.0568733,0.056796,7.82145e-07,545.185
0.274689,0.415384,4.39672,4.07631,2.44112,2.57746,0.274693,1.13332,3.36451,0.599673,1584.96
6.84925e-224,2.73701,2.51497e-43,2.34816e-201,3.83949e-309,1.4593e-197,7.94822e-196,3.86359e-321,0,0,503.233
2.48331e-288,2.73701,1.65248e-43,1.87232e-253,0,2.51719e-249,6.48737e-248,0,0,0,502.791
4.39276e-174,2.73701,1.29691e-43,7.67157e-155,3.25455e-241,1.15096e-150,2.67938e-149,6.35039e-252,5.00713e-263,0,502.721
2.5045e-22,2.73701,7.24681e-36,4.898e-36,2.92199e-39,5.7803e-44,2.57284e-39,5.53321e-43,3.92984e-46,1.3082e-86,497.189
0.72634,0.539389,2.60654,2.39566,2.38074,2.29842,0.584666,1.40957,2.74274,0.937653,1355.25
0.846849,0.0531455,1.17541,1.79278,2.87529,4.03619,0.0576577,2.0617,2.90062,1.82674,1496.51
2.25057e-11,2.73701,2.46089e-19,2.24004e-19,3.48649e-21,9.24532e-31,1.10898e-22,6.62361e-24,5.71102e-26,2.47019e-54,501.126
1.99317e-06,2.73701,2.33624e-12,6.09017e-12,3.42714e-13,7.40967e-19,1.47309e-12,5.85494e-15,2.59664e-16,1.75201e-33,505.528
6.23527e-21,2.73701,2.70708e-36,1.5598e-36,1.07721e-40,1.78105e-42,7.65893e-39,3.05617e-45,1.76776e-49,2.17554e-87,500.385
1.82653e-19,2.73701,3.39618e-25,3.94553e-25,6.17489e-26,2.68194e-23,1.33281e-20,9.46829e-28,1.23579e-28,1.11355e-50,507.273
2.93309e-29,2.73701,1.89173e-42,4.11972e-51,5.26805e-57,9.76481e-51,2.76963e-47,7.47209e-63,1.32769e-68,2.95015e-113,501.802
0.312791,0.402597,4.18607,3.62575,2.71361,2.89279,0.314914,1.35898,3.00134,0.830774,1523.77
3.76857e-05,2.73701,1.71604e-10,3.341e-10,3.71443e-10,2.26794e-16,4.83911e-10,2.56434e-11,9.48809e-13,2.30853e-27,506.987
0.109372,2.64487,0.0003986,0.000559658,0.132512,4.07351e-06,0.737094,0.0895804,0.0659556,1.44663e-07,546.089
1.01955,0.65719,1.16345,1.02335,2.45024,1.38995,1.1081,2.0322,1.53078,1.29134,1163.38
3.90003,0.31226,0.0877991,0.126452,1.25713,0.586225,1.11861,3.1233,1.03785,2.44811,920.489
2.23376e-45,2.73701,2.68047e-43,1.06833e-50,2.31395e-66,1.10785e-47,3.02397e-45,3.39027e-70,2.54054e-73,2.46367e-117,505.235
0.189414,2.16638,0.147028,0.291085,0.840411,0.0445699,3.76276,0.469264,0.517875,0.00851809,788.66
0,2.73701,9.47002e-44,3.14697e-290,0,8.48044e-286,1.09798e-284,0,0,0,502.838
1.7767,0.65764,0.571819,0.574433,2.0547,0.969621,1.33453,2.2297,1.33911,1.30232,1093.07
1.33974,0.415587,1.1177,0.992865,2.72046,1.9387,0.705904,2.28552,1.69555,1.85371,1208.68
1.59571e-23,2.73701,1.22014e-39,6.95293e-40,4.85333e-44,4.34827e-45,1.37366e-41,1.62715e-48,1.37414e-52,2.83334e-93,499.651
3.09352e-13,2.73701,2.28801e-20,2.18822e-20,8.79559e-22,8.12279e-31,5.79074e-23,4.0546e-24,1.22198e-25,1.3546e-54,501.896
1.92794e-11,2.73701,1.4379e-22,4.9244e-22,1.84157e-25,9.42839e-33,1.87536e-25,1.70878e-28,2.87662e-32,6.38066e-61,503.454
6.26517,7.93371e-07,2.11309e-07,1.87465e-08,7.79958e-05,0.00238333,2.59175e-05,4.48978,3.21562e-05,0.618959,500.664
2.57082,0.239217,0.578762,0.462094,1.88293,1.83851,0.541859,2.66309,1.78179,2.6863,1093.97
0.0354347,2.41658,0.0568597,0.417597,0.477293,0.0447869,4.48073,0.1183,0.508311,0.00194356,722.488
1.82102e-07,2.73701,1.86066e-13,2.27533e-13,2.28544e-14,1.5016e-20,3.26461e-14,2.1777e-16,1.0028e-17,1.30648e-36,503.995
1.40336e-09,2.73701,2.06552e-16,2.10101e-16,9.01173e-18,1.30906e-26,5.96587e-19,3.87073e-20,8.94315e-22,2.06918e-46,501.644
0.00547166,2.73694,2.38995e-05,5.82341e-05,0.000280555,3.67909e-09,0.00158098,6.01273e-05,1.67847e-05,8.72732e-14,505.745
0.795687,0.0963045,1.23104,1.22927,3.13399,3.61539,0.133033,2.37733,2.26063,2.30265,1367.54
5.46689e-15,2.73701,1.03937e-24,8.33754e-25,3.42274e-27,2.83351e-36,3.32043e-29,2.30392e-30,5.77162e-33,2.59678e-66,506.797
6.63708e-17,2.73701,3.23033e-28,2.36671e-28,3.20781e-31,3.77708e-38,1.58685e-33,9.21422e-35,8.49144e-38,1.38159e-72,504.851
2.25815e-101,2.73701,6.61414e-43,9.62283e-114,4.49479e-169,3.30383e-111,2.30662e-108,2.47694e-180,3.50013e-192,4.66315e-291,499.368
2.53539e-156,2.73701,2.17348e-43,6.83516e-142,8.51936e-219,4.72251e-138,2.23769e-136,6.9133e-228,1.57749e-236,0,504.356
2.84996e-100,2.73701,6.5885e-43,1.00354e-112,1.19348e-168,3.25022e-110,2.40179e-107,3.87365e-180,2.72541e-192,7.43334e-290,501.68
5.38136e-35,2.73701,2.0576e-42,8.20339e-59,3.26646e-69,2.02761e-56,4.79386e-53,3.36538e-76,2.62974e-83,2.72181e-132,502.279
6.39927e-29,2.73701,1.3684e-42,1.69236e-49,6.04833e-55,3.29877e-50,5.74252e-47,1.88432e-60,8.4466e-66,2.5325e-110,502.56
5.45898e-63,2.73701,1.29822e-42,4.50662e-87,3.66935e-116,3.05652e-84,2.23176e-81,1.02101e-125,1.0898e-135,1.49177e-209,502.778
7.58019e-08,2.73701,1.32181e-10,1.63103e-10,1.54256e-10,2.36708e-18,1.00995e-10,8.60407e-12,5.31487e-12,8.19339e-30,503.126
2.46883e-79,2.73701,3.15752e-43,1.48716e-81,6.07767e-119,2.17235e-78,5.07285e-76,2.17879e-125,1.78738e-131,2.59474e-203,499.588
7.44419e-12,2.73701,1.21233e-19,1.0935e-19,1.81158e-21,1.09982e-31,4.63733e-23,3.63164e-24,3.40157e-26,1.60255e-55,503.697
1.63949e-54,2.73701,8.5892e-43,7.7432e-79,9.23117e-95,6.26724e-76,4.02807e-73,6.83982e-102,6.36876e-109,1.77234e-177,499.507
1.98866e-11,2.73701,1.67314e-18,1.57286e-18,4.56684e-20,5.0272e-30,1.82043e-21,1.45018e-22,2.4269e-24,3.02287e-52,500.402
1.25945e-139,2.73701,4.21652e-43,6.76472e-136,3.01095e-219,1.29376e-132,2.18011e-130,6.91262e-232,3.30633e-245,0,504.487
0.50327,0.545022,2.24222,1.67353,2.8066,2.04822,0.721982,1.86493,1.9452,1.28787,1271.52
0.211753,2.07792,0.045916,0.0776512,0.932983,0.0118921,2.9627,0.528876,0.64177,0.00267307,830.583
1.41796e-132,2.73701,6.17994e-43,3.96452e-138,1.47409e-214,3.44197e-135,1.14875e-132,1.56819e-227,3.50826e-241,0,504.669
2.71076,0.386871,0.320376,0.331084,1.78315,1.15887,1.01421,2.74232,1.30868,2.31644,1029.15
3.89971e-09,2.73701,2.24681e-15,2.2958e-15,1.34883e-16,3.55459e-25,9.20581e-18,7.07788e-19,2.01404e-20,1.01014e-43,508.493
1.36008e-55,2.73701,2.64206e-43,5.75729e-59,4.88345e-81,9.21329e-56,1.70291e-53,1.77764e-85,2.83335e-89,1.24129e-140,504.294
1.74127e-29,2.73701,5.59863e-41,1.1984e-40,4.32849e-45,8.59061e-40,1.2548e-35,3.10318e-48,1.322e-50,1.18843e-87,501.604
0.231156,1.63915,0.480379,0.513681,1.6154,0.196285,2.04698,0.835993,1.10683,0.0702947,1046.53
3.05699e-203,2.73701,1.21183e-43,3.53001e-180,4.57448e-275,7.91506e-176,1.23638e-174,2.75597e-286,5.61823e-298,0,503.21
1.0952,0.882587,0.783574,0.744502,2.10918,0.74665,1.50114,1.83274,1.35985,0.753555,1116.24
7.34212e-27,2.73701,1.04321e-42,9.55723e-45,2.85406e-49,2.93381e-48,4.14079e-45,5.07066e-54,1.98393e-58,5.90802e-102,503.159
3.51042e-210,2.73701,1.95647e-43,3.36042e-187,1.99148e-288,3.4175e-183,1.11788e-181,3.60167e-299,1.35527e-309,0,504.644
3.89186e-11,2.73701,4.88983e-19,4.49507e-19,7.66068e-21,5.99182e-31,2.06587e-22,1.55626e-23,1.45907e-25,3.75297e-54,502.794
1.61209e-42,2.73701,1.6996e-42,2.08631e-66,5.08208e-82,7.25939e-64,1.14446e-60,1.08895e-89,1.55503e-97,3.25891e-153,503.809
1.74073e-10,2.73701,1.24059e-15,1.32844e-15,2.15266e-16,4.87573e-25,3.62052e-17,2.9475e-18,3.30403e-19,6.00556e-43,502.146
9.32385e-07,2.73701,4.57963e-10,5.58392e-10,3.38175e-10,4.66634e-17,1.58649e-10,1.24683e-11,4.31418e-12,2.33417e-28,502.692
7.25298e-154,2.73701,1.35279e-43,1.1694e-137,8.87008e-216,1.57473e-133,4.02655e-132,3.1655e-226,3.02183e-237,0,503.005
8.17768e-56,2.73701,5.81489e-43,1.774e-73,2.27465e-96,1.04928e-72,9.74768e-69,7.45651e-104,1.76519e-111,3.3993e-176,506.641
5.10675e-121,2.73701,5.42629e-43,8.52078e-125,1.32574e-197,9.2399e-122,2.39652e-119,3.38189e-210,1.29436e-223,0,503.024
5.99923e-40,2.73701,1.35073e-42,7.17382e-64,6.72635e-75,2.63199e-61,3.66408e-58,1.07969e-81,1.75863e-88,1.22251e-142,501.598
7.80744e-64,2.73701,2.69143e-43,1.08998e-65,2.3242e-92,2.22913e-62,3.25791e-60,3.49978e-97,2.16422e-101,7.55426e-159,504.962
4.95543,0.009515,0.0101367,0.0102633,0.614614,0.89253,0.0626753,4.02147,0.558522,6.09317,730.667
7.9901e-18,2.73701,1.34908e-29,9.64656e-30,9.65445e-33,5.39373e-39,8.60106e-35,2.19028e-36,1.48871e-39,4.70183e-75,506.415
5.65518,0.010705,0.0140797,0.00745525,0.353587,0.285433,0.104632,4.20345,0.329955,6.58074,634.071
4.38697e-47,2.73701,1.54846e-42,4.41354e-71,7.76091e-89,2.20648e-68,2.47561e-65,1.12203e-96,1.18216e-104,9.85189e-165,503.273
1.04746,1.58436,0.0561918,0.126361,1.01337,0.047422,3.90475,1.25159,0.754176,0.0350899,851.818
3.5912e-30,2.73701,1.53875e-42,1.71833e-51,4.99311e-57,1.09814e-51,2.66403e-48,1.50099e-62,7.46318e-68,6.66158e-114,498.911
0.88037,0.053993,0.947649,1.20775,3.04053,3.89664,0.0709722,2.32662,2.47522,2.27005,1404.43
0.439145,0.255168,3.88757,5.77199,2.46857,3.03516,0.137577,1.0106,3.93263,0.498666,1757.99
6.47648e-94,2.73701,7.87499e-43,3.73131e-116,7.96951e-158,1.20934e-114,2.94426e-111,2.96449e-168,5.08995e-179,1.59588e-282,501.403
3.15116e-31,2.73701,1.64663e-39,3.86744e-39,4.18058e-45,1.17303e-36,9.04143e-34,6.78438e-48,8.06493e-50,3.68281e-84,502.975
1.91066,0.786613,0.364151,0.405447,1.87768,0.602803,1.72482,2.14112,1.19834,0.902728,1046.28
1.88119e-23,2.73701,1.00387e-40,5.08352e-41,9.02605e-46,6.33664e-45,2.27168e-41,8.78871e-51,1.38412e-55,2.24279e-95,501.81
0.388058,0.233011,3.08681,2.86895,2.77626,3.15904,0.20881,1.63629,3.04892,1.15809,1512.1
0.00227459,2.73363,0.000660075,0.00143011,0.00659005,2.66957e-06,0.0359497,0.00140058,0.004529,1.48345e-09,508.658
0.196026,0.598136,4.55798,3.60594,2.3978,2.0543,0.397382,1.04854,3.04953,0.49126,1521.23
3.02235,0.28059,0.16044,0.168211,1.74807,0.809466,0.779904,2.97288,1.24088,2.46861,1027.79
0.918068,0.250012,1.60916,1.36998,2.97958,2.91589,0.364874,2.24409,2.09298,2.02229,1300.68
7.44145e-26,2.73701,1.70827e-42,3.58176e-45,1.9825e-50,2.89591e-47,7.73609e-44,7.79064e-56,4.08182e-61,9.02118e-103,501.977
8.97469e-109,2.73701,4.34933e-43,1.15938e-111,6.68759e-174,1.27574e-108,3.70155e-106,1.55546e-184,1.35104e-195,8.18726e-293,498.497
8.25024e-14,2.73701,3.27638e-21,3.08272e-21,1.00291e-22,6.79034e-31,7.71041e-24,3.84747e-25,9.05537e-27,1.08901e-55,501.723
0.164456,2.24632,0.005549,0.0118564,0.669941,0.00119224,2.92002,0.404778,0.465781,0.000198656,740.083
0.12369,1.26895,2.19324,1.56304,2.01353,0.719935,1.1107,0.871976,1.82584,0.221093,1241.5
2.97628e-18,2.73701,1.20221e-24,1.2601e-24,1.81285e-25,1.38754e-26,1.76812e-22,2.63705e-27,3.80767e-28,1.55121e-53,501.72
0.262737,2.13285,0.0579206,0.204872,0.828899,0.0320441,4.05368,0.513411,0.544952,0.00689049,792.373
5.12462e-20,2.73701,9.31377e-34,5.94676e-34,1.48856e-37,1.92327e-41,6.00917e-38,1.15591e-41,2.2287e-45,8.78785e-83,504.283
0.00303462,2.737,3.88436e-06,2.92737e-05,1.29716e-05,1.54379e-09,0.00102867,4.73151e-06,7.38094e-07,2.94257e-15,499.049
3.18766e-57,2.73701,3.73064e-43,1.23529e-67,9.63763e-91,2.76523e-65,2.69644e-62,1.41077e-96,4.55025e-102,1.62248e-161,502.503
6.30727e-126,2.73701,3.57347e-43,2.5497e-122,6.33281e-190,5.71982e-119,7.93272e-117,8.89143e-200,1.01018e-209,0,502.803
0.375109,0.26309,3.70938,5.7676,2.36678,2.52994,0.128593,0.95266,4.04863,0.401262,1801.97
1.60246e-84,2.73701,4.32435e-43,9.91758e-93,9.96228e-138,5.13808e-90,2.76083e-87,9.69688e-147,5.33043e-156,1.85962e-236,500.174
0.634113,0.633198,1.8354,1.45538,2.76294,1.73204,0.903494,1.88622,1.71552,1.22411,1231.15
7.82782e-10,2.73701,7.4099e-14,8.51763e-14,3.36329e-14,1.95462e-22,1.18088e-14,9.51469e-16,2.59671e-16,7.53149e-38,503.399
0.375564,1.87584,0.240874,0.544343,1.16179,0.182337,3.62135,0.701085,0.818911,0.0550316,900.038
0.000196082,2.73701,5.7559e-08,1.69485e-07,7.58926e-08,1.47116e-12,9.91872e-07,5.87473e-09,1.48538e-09,3.49123e-21,502.112
7.50476e-07,2.73701,3.25328e-09,4.09525e-09,4.87011e-09,2.29504e-16,3.71618e-09,3.18141e-10,2.33125e-10,2.93563e-26,505.63
0.916412,0.0370829,1.0189,2.08056,2.69766,3.97476,0.0354736,1.87559,3.27803,1.53688,1567.92
7.55367e-115,2.73701,4.3392e-43,1.8029e-116,1.3748e-182,2.36291e-113,5.47869e-111,1.54503e-193,6.20309e-205,1.46783e-306,505.216
2.74873e-17,2.73701,1.38042e-29,9.44527e-30,5.20725e-33,1.16088e-38,6.6382e-35,6.98421e-37,2.38582e-40,3.20251e-75,504.717
9.09367e-14,2.73701,9.21182e-21,8.92668e-21,4.26142e-22,6.04228e-30,5.71763e-23,2.28246e-24,8.25965e-26,5.62316e-54,505.063
7.14643e-15,2.73701,2.47696e-23,2.19824e-23,3.53788e-25,1.06192e-32,1.32805e-26,8.1099e-28,1.07003e-29,3.6349e-60,497.761
0.661041,1.41829,0.399391,0.467081,1.64297,0.252566,2.40819,1.21958,1.07094,0.161302,1008.89
0.304534,0.291254,3.36672,4.88538,2.31398,2.00028,0.148116,1.00179,3.96385,0.391033,1748.74
5.56564e-06,2.73701,2.20859e-07,2.95155e-07,7.56539e-07,1.61841e-13,1.07496e-06,9.31925e-08,1.52981e-07,6.10584e-21,497.445
2.25535e-12,2.73701,8.9404e-20,8.26497e-20,2.0217e-21,1.68176e-31,7.40863e-23,5.77586e-24,8.72974e-26,3.91268e-55,506.793
3.4909,0.170178,0.166177,0.154173,1.4181,1.273,0.545968,3.17109,1.28786,3.51544,969.103
7.50548e-75,2.73701,8.2833e-43,5.21207e-99,1.04886e-127,5.31996e-96,2.10808e-93,1.3395e-136,1.25908e-145,3.02878e-232,500.841
1.82809e-21,2.73701,1.54681e-34,1.0672e-34,8.02483e-38,4.08714e-43,4.00228e-38,1.76183e-41,1.44724e-44,2.97875e-84,495.906
0.820545,0.0507922,1.23551,2.05111,2.69148,4.0435,0.0501148,1.95103,3.11176,1.63632,1542.85
1.25513e-12,2.73701,1.45918e-19,1.40519e-19,6.04723e-21,1.69458e-30,3.80534e-22,2.89386e-23,8.92287e-25,2.04597e-53,497.161
0.24527,1.34432,1.03409,0.851036,1.93906,0.411029,1.57656,1.04841,1.42933,0.192953,1124.57
2.91216e-37,2.73701,1.4855e-42,3.22811e-61,2.04203e-71,9.85016e-59,1.81334e-55,3.05657e-78,4.00545e-85,1.23532e-136,499.164
1.00837e-11,2.73701,3.4313e-15,4.14916e-15,3.27354e-15,2.85489e-20,3.58199e-15,1.69001e-16,1.04118e-16,2.00357e-36,501.378
1.74775e-182,2.73701,2.04348e-43,8.51079e-164,1.46233e-254,7.11221e-160,2.84896e-158,1.94502e-265,1.65763e-276,0,503.623
3.94247e-127,2.73701,2.96075e-43,9.18516e-121,1.60617e-182,2.87528e-117,3.53368e-115,1.01164e-190,1.33555e-198,2.43694e-307,499.255
2.74313e-126,2.73701,2.93475e-43,5.65302e-120,4.37154e-182,1.76751e-116,2.15568e-114,1.91334e-190,1.41441e-198,2.77597e-306,496.176
0.601597,1.36324,0.695358,0.93542,1.33351,0.586011,2.47923,1.16598,1.3414,0.314643,1008.19
5.63748e-15,2.73701,3.52586e-23,3.17359e-23,5.99815e-25,5.0502e-33,5.57543e-26,1.51748e-27,2.17004e-29,3.19817e-60,502.065
1.22784e-43,2.73701,1.42272e-42,1.38115e-67,8.83171e-82,5.81838e-65,7.0416e-62,4.39207e-89,1.82447e-96,1.10448e-153,499.974
1.24796,0.71496,0.932673,0.87394,2.2538,1.14068,1.22836,1.99803,1.48977,1.14312,1146.38
1.35875e-51,2.73701,1.1379e-42,1.48576e-75,1.06448e-97,1.00031e-72,6.95077e-70,1.35472e-106,5.08135e-116,5.44414e-179,507.284
9.07114e-75,2.73701,3.77081e-43,1.2407e-81,1.62259e-116,8.90261e-79,3.46945e-76,2.01442e-123,4.32472e-130,7.83013e-202,503.168
4.47415e-187,2.73701,3.34336e-43,1.54066e-171,1.21578e-275,5.9871e-168,5.12996e-166,1.05245e-288,3.75565e-302,0,502.822
0.719815,0.0742981,1.54594,2.06907,2.85887,4.04133,0.0773008,1.98372,2.95812,1.70684,1508.5
1.75086,0.505025,0.578724,0.53876,2.13248,1.18585,1.08029,2.47557,1.33165,1.78035,1093.31
1.34854e-31,2.73701,9.78786e-43,8.07679e-52,8.17951e-57,5.93902e-53,5.96402e-50,7.18574e-62,1.4098e-66,1.67944e-114,503.975
0.633336,1.80889,0.0927794,0.219233,1.10192,0.0721912,3.68393,0.865481,0.760943,0.0298386,885.654
0.39242,1.73425,0.316807,0.532834,1.39261,0.218652,3.05854,0.839326,0.914609,0.0813457,955.416
0.485105,0.210991,3.07234,3.24096,2.8216,3.61911,0.185543,1.57908,3.18048,1.16042,1537.78
4.54333e-47,2.73701,1.50466e-42,4.36739e-71,7.04877e-90,2.0368e-68,2.4479e-65,4.8796e-98,1.86855e-106,3.99395e-166,503.67
5.5428e-29,2.73701,1.17317e-42,3.36022e-49,1.56354e-54,3.31092e-50,4.76056e-47,5.9077e-60,3.2156e-65,7.87947e-110,504.954
1.83646e-06,2.73701,8.15965e-12,1.70755e-11,2.14792e-12,8.6392e-19,3.3461e-12,3.85486e-14,2.70654e-15,1.35822e-32,501.869
