sfr_eff,uox_eff,bias,lwr_fr,fr_fr,fr_start,excess,max_excess,waste_U,waste_Np,waste_Pu,waste_Am,waste_Cm
0.999,0.999,0.06813025356747604,4,11,28,274909.34126884193,5311.125599688967,2177193210.140569,192527.048212496,6308.4548837965485,106353.54423539324,37529.944302403805
0.99,0.9,0.013571161998085501,3,10,29,-638923.9920644911,1000.0,2059739940.091383,176983.7823589295,377041.2780638412,105239.70716107673,34500.04327198884
0.999,0.99,-0.06526685619195496,2,12,33,-1972273.992064491,0.0,1758933559.116975,154569.1436782166,34244.882665232995,103810.13922934323,30130.682452010857
0.999,0.999,0.02545349291091581,3,12,33,-443123.99206449126,1000.0,2049339781.7868881,179500.83605718342,6658.404157022751,106180.70060856323,34990.70100542735
0.99,0.999,0.06368052909419705,4,12,28,196526.00793550868,3707.195722902601,2188469586.52466,191718.65140730568,28978.69418379357,105742.03917958445,37372.36079735971
0.99,0.99,-0.04454941377347841,3,12,31,-1620457.3253978244,0.0,1913967038.2193363,167136.03946660642,62073.45043562524,98926.85843845169,32580.38966651016
0.9,0.999,-0.046511121572821605,4,14,24,-1648690.6587311574,0.0,1963553643.2838757,172206.89215605205,226923.66379198217,94701.84516941695,33568.86801678577
0.99,0.9,-0.04393562300898033,3,13,25,-1607840.6587311584,0.0,1936771079.5296938,167374.88397077122,355981.16926801065,98994.88718935808,32626.94842810492
0.9,0.999,0.010696853495860623,2,11,39,-703390.6587311582,1000.0,1910645885.0795078,166860.4496493983,447777.856602492,112361.39388092708,32526.66801759754
0.999,0.9,-0.08030555315415427,3,10,31,-2212090.658731158,0.0,1853753078.7979748,160742.35563784864,316477.88592138106,95480.69312333503,31334.047398198873
0.9,0.9,0.019744786285787547,3,10,39,-529373.9920644911,1000.0,2061878831.9694476,178361.73145856534,665464.2711303155,105864.41385129213,34768.651519198844
0.999,0.9,0.055492857490918895,2,13,30,41992.674602175364,1577.686929833144,2022433508.3056827,174209.51150497896,344509.76931434183,117154.36419751789,33959.2453342691
0.9,0.99,0.08211695916004794,4,14,31,505976.0079355086,9113.917375394725,2232990943.849781,195246.2010988787,292473.9386620815,107452.71668838024,38059.997909536214
0.999,0.99,-0.009884329998783345,2,14,31,-1058773.9920644914,310.0558000524288,1866825372.4971228,163663.60773513815,36235.11695944658,109669.67616276038,31903.49688346532
0.9,0.99,-0.013651618771927818,2,10,34,-1120023.9920644914,310.0558000524288,1849529057.881317,162267.2859815745,469799.9064081583,109786.47199935828,31631.307193102348
0.9,0.9,-0.0737900459626937,2,10,20,-2110690.6587311584,0.0,1758520739.8645496,152437.91573060481,712946.1958171361,103460.36462261916,29715.23502832566
0.9,0.999,0.0077099361480739426,4,13,25,-722457.3253978245,1000.0,2087473192.7178147,181999.51709117764,241178.2301317675,100206.0303712897,35477.777293699044
0.9,0.99,0.01722633984391919,4,10,28,-570240.6587311581,1000.0,2098516058.3292403,183303.97556903976,280461.2417721696,101414.04632162722,35732.0597671155
0.999,0.999,-0.0037552925522846836,2,13,31,-949923.9920644913,310.0558000524288,1868891313.5837924,164582.24047103352,7561.601306526362,110477.37215688171,32082.569048818877
0.9,0.9,-0.0989266604419577,3,13,37,-2518007.325397824,0.0,1806770061.0585792,158096.69336649857,582964.5130781772,93204.30377970132,30818.31956354568
0.99,0.999,-0.08761294451111279,1,10,37,-2373740.658731158,0.0,1412852744.7033947,128241.1295479972,72023.48943201188,118256.49056736512,24998.47420868122
0.99,0.9,0.05381704959480524,2,12,35,17742.674602175386,1187.3348713849846,2009516659.2464204,174062.5302676893,385706.1104504344,116956.40924186466,33930.593787901154
0.999,0.99,-0.09047862226341317,2,13,30,-2393123.9920644914,0.0,1709924117.3346393,150435.29637859497,33311.5520161464,100868.39949397475,29324.857710241424
0.999,0.999,-0.05494785066942223,3,12,37,-1788057.3253978246,0.0,1887146443.4207802,165574.36382308917,6121.573766695338,97770.1273161844,32275.966986872038
0.999,0.9,-0.0810490254069932,1,12,28,-2267390.6587311574,0.0,1454435527.5664778,129766.05987780134,260107.4349642265,118739.77642233606,25295.73400087129
0.99,0.999,-0.01823977384286457,4,12,23,-1177823.9920644918,300.0,2024986213.1633558,176947.0370588299,26730.88250439165,97587.84726814867,34492.88038719413
0.999,0.999,-0.02700023654832716,2,12,35,-1341423.9920644904,262.66666666666606,1823959166.3879886,160650.49237333442,7397.314447492993,108004.90590436931,31316.14018343234
0.99,0.9,0.024057671033904923,1,11,28,-510507.32539782475,1000.0,1637890973.4994478,143913.00396741607,358724.47242115886,132612.1574155975,28053.445338898407
0.9,0.99,-0.09132992870745522,3,13,31,-2394990.658731158,0.0,1824404522.0737963,159199.0526529899,309342.4173843188,94006.67921188974,31033.206162635728
0.9,0.99,-0.08266012558154308,4,11,20,-2239673.992064491,0.0,1880759045.3692005,165445.7552377456,251692.11568153952,91400.65723255088,32250.896883270765
0.9,0.999,-0.03138356125095687,3,13,39,-1400957.3253978246,262.66666666666606,1935308500.9299989,169800.0743953873,297892.1247493103,100087.01782588253,33099.698944998454
0.99,0.99,0.031630831149415506,3,11,39,-336273.9920644914,1000.0,2051345234.8942733,180639.94064284244,67121.47299427877,106963.62906858126,35212.75048912988
0.999,0.9,0.042999159877474324,1,10,39,-193023.99206449135,1138.3471351644585,1653441384.349733,146760.7654400163,294292.2653684208,135400.242215379,28608.56904980262
0.999,0.99,0.08903214957463135,3,13,24,615976.0079355089,11673.4484072497,2190667734.5924387,190432.56557785935,40520.1014418885,112793.04939999929,37121.65976602244
0.99,0.999,-0.05619523094331505,4,14,22,-1800957.3253978253,0.0,1948450306.0550373,170461.48996330885,25551.389210816353,93826.17743694634,33228.63090367835
0.999,0.999,-0.082047959939817,2,13,22,-2254073.992064492,0.0,1711995118.4828665,151574.40096974935,6994.261556240164,102018.98505943667,29546.907195015207
0.99,0.99,0.08663945532759842,3,11,35,561442.6746021752,10840.115073916386,2161074310.25204,189826.2679732696,70666.00872375304,112523.55190617134,37003.472137104
0.9,0.999,-0.06425482389242039,3,13,35,-1944507.3253978244,0.0,1871141244.807158,164067.80614072073,288325.7479065817,96743.30814180088,31982.288636569432
0.999,0.9,-0.07209880777928473,2,13,21,-2089007.3253978249,0.0,1766016406.0350163,153283.0578450328,303129.90558179707,103112.06896547189,29879.981419944677
0.999,0.99,-0.08966841344447302,4,11,32,-2351323.992064491,0.0,1856049152.1180396,164398.5139215258,34235.84115363842,90657.49046226538,32046.754615294027
0.999,0.999,0.04292762778763354,2,12,34,-166107.32539782458,1000.0,1943780453.0404356,172225.26481053515,7940.5271213327505,115871.29192788941,33572.44946004705
0.999,0.99,-0.0211184543932931,3,14,25,-1229573.9920644914,262.66666666666606,1947112590.1286824,171471.98596574517,36442.8140296043,101185.40804358364,33425.61028419314
0.999,0.999,-0.07897294861625877,3,10,35,-2180673.992064492,0.0,1839109453.2382994,161293.53528669057,6008.842449338052,95648.55998789398,31441.490698834656
0.999,0.9,-0.05790910151167308,1,11,23,-1888373.9920644911,0.0,1483309792.5692558,132264.74091175193,265262.7893992669,122317.12053888956,25782.81028913455
0.999,0.9,0.0914847016888217,3,11,28,647309.3412688421,11877.574117342127,2214923600.9185977,190524.42884471096,375120.35282555723,113214.60884984113,37139.56698124423
0.99,0.99,-0.02783084992324901,4,12,21,-1337040.6587311581,126.72246671909488,1979068705.8828106,175183.26220807288,57241.48405254086,96626.45357814047,34149.06183013728
0.999,0.9,0.08116290980086613,2,12,25,464242.67460217525,9097.25070872804,2070158286.946517,178067.76898399412,352198.58110225794,120280.84300076912,34711.348426463956
0.99,0.99,0.06646891151028778,2,11,27,221976.00793550877,4480.584042061411,2004972774.6954067,175624.20592003793,81574.57369991533,118692.90733827534,34235.01646926017
0.99,0.99,0.05294766304151227,4,13,31,19509.341268842116,1459.264353306462,2176728647.1446576,190028.36717507173,61782.415158489915,104536.71201542644,37042.8680134631
0.9,0.99,-0.06544442437005599,2,12,26,-1977157.3253978244,0.0,1754825356.5391018,154293.553857761,441573.08015048935,103910.03435077303,30076.960802465775
0.9,0.9,-0.07421005280672022,4,13,37,-2100557.325397825,0.0,1922924985.134961,167338.13866145033,542509.8292074228,91929.8645920338,32619.78554151288
0.999,0.99,-0.010831653316310266,1,13,28,-1111123.9920644916,300.0,1569156212.1150727,139724.0387116159,34712.42542867546,127709.29054766288,27236.87626876239
0.999,0.999,-0.028693882676518692,1,13,27,-1400290.658731158,262.66666666666606,1512384638.9728677,137188.6123689297,9976.034845724644,125247.29437992886,26742.63709402149
0.9,0.99,-0.04918509593170897,2,10,31,-1710573.9920644911,0.0,1788361364.201136,156424.78179868474,455589.9446200776,106048.60216866343,30492.408224847113
0.99,0.999,0.08759601120491389,1,13,36,544909.3412688421,10207.195722902601,1742785106.4083247,153944.473420958,84644.3477291205,140298.39971787267,30008.913380184324
0.999,0.99,-0.051072977673573286,1,10,31,-1771790.6587311584,0.0,1496552705.6549745,133293.60957960028,33268.83621372684,123243.23385374533,25983.37111504092
0.9,0.9,-0.053460608260563695,4,13,23,-1757357.3253978249,0.0,1983062568.1867626,170920.80632053345,556183.0041194742,94067.40786474195,33318.16698426482
0.9,0.99,0.08125037367581034,2,10,26,468276.00793550897,8757.195722902601,2031217471.1812053,177663.57058768318,519600.82992154366,120636.16622879132,34632.55667516688
0.999,0.999,-0.09359766238563921,2,12,32,-2441840.658731158,0.0,1691720948.561771,149939.23470506162,6891.681628823778,100689.03800474828,29228.158741700932
0.9,0.999,0.07764075218027108,1,14,24,375409.3412688418,8123.4484072497,1715433130.9828682,152290.93450139937,814532.2975003656,139108.97723199488,29686.58348353321
0.99,0.9,0.0635316889904968,4,14,23,197609.34126884202,3356.781740583072,2223675781.2606106,191920.75059901847,399489.2867676355,105666.89733213921,37411.75667175253
0.9,0.999,-0.003942877094184699,2,12,33,-957973.9920644914,310.0558000524288,1872611501.7450936,164288.27799645707,440344.00703216426,110548.1039535674,32025.26595608286
0.99,0.99,0.0850992824038006,2,11,28,535759.341268842,10073.4484072497,2051778196.5135164,178674.06659356647,83168.50743680332,120903.8569424423,34829.5360563538
0.9,0.99,-0.0022297657187154013,2,10,28,-933040.6587311581,542.5253013333349,1882111758.4985325,163975.94286483552,478196.8760350949,111218.93169647355,31964.381419586673
0.9,0.999,0.03893852828666372,2,13,32,-233423.99206449126,1000.0,1953807346.4471617,171729.2031346329,456860.16241309163,115253.57004578203,33475.75049104489
0.9,0.9,0.010816796818330893,2,12,33,-694707.3253978244,1000.0,1927178632.2034435,167062.54884148316,768994.3032290564,112286.25203368772,32566.063892063274
0.99,0.9,-0.07937299736014303,2,14,26,-2203723.992064492,0.0,1760795327.2103095,152364.4251119997,337432.0205432781,102170.03672352002,29700.909255149232
0.999,0.9,-0.059399824406909434,3,12,33,-1856773.9920644918,0.0,1887816814.2770293,164839.4576274123,324484.3700843619,97381.33049012409,32132.709253232653
0.9,0.9,-0.010960878245588668,3,14,22,-1064773.9920644916,300.0,2020780467.8310566,173052.0342613044,640959.9431367705,102265.24755642572,33733.61440661681
0.999,0.999,-0.05166509037573979,4,12,36,-1725357.3253978249,0.0,1941938461.1972864,171288.25942289495,5566.728333666294,94226.454634843,33389.79585196662
0.999,0.999,0.06684008487106294,3,11,35,247009.341268842,4573.862389569287,2123497075.1920645,186592.68075670392,6938.193099631375,110537.10306320943,36373.138117747025
0.9,0.999,0.05016927868127738,1,11,27,-80257.32539782465,1304.545539176972,1673347587.7943258,147863.12472773582,802076.0552941589,136096.56271489806,28823.455649132404
0.999,0.999,-0.01731395646839995,4,13,36,-1160223.9920644914,300.0,2031982033.5804365,177424.72608013038,5757.152032478897,97518.86523712889,34585.99791291211
0.99,0.9,0.09755636895777786,2,14,38,743626.0079355086,14573.862389569287,2096010471.469781,181668.80929765955,401975.41509915446,121542.54749849447,35413.311312496524
0.99,0.99,0.011864924447338249,4,13,39,-657107.3253978252,1000.0,2099543475.1366804,182899.7771666972,59369.78218171672,100546.20264533305,35653.268014642934
0.999,0.9,0.04293615030538428,2,10,23,-160940.65873115795,1000.0,1975059143.5425673,171416.86799633928,339118.2151837736,116454.67245348557,33414.86595324815
0.99,0.9,0.07811375531545814,1,12,22,378492.6746021755,7923.4484072497,1719853494.517501,151684.63688945284,377783.1419222092,139482.87966528692,29568.395853180707
0.999,0.9,0.05227857014397372,4,11,29,13759.341268842109,1287.3348713849846,2191221422.3637853,189642.54142095632,372503.68937163975,104744.44033991615,36967.65770303227
0.9,0.99,0.09175243427721005,3,10,38,655742.6746021758,12723.862389569287,2189062200.242711,190726.52805246846,377211.60481941,113252.59227223851,37178.96285876469
0.999,0.99,0.04404475937014857,4,13,35,-123273.99206449129,1000.0,2161960559.1385555,188540.18214801382,39224.09846269481,103638.04077056785,36752.77110658325
0.999,0.99,-0.016421769258317134,2,12,39,-1164857.3253978249,300.0,1829002545.4348075,162377.52190927326,35985.77628685055,109148.36412473678,31652.79585282608
0.99,0.999,0.08873082074084276,1,10,35,565826.0079355086,11573.4484072497,1723617078.533639,153117.70396099807,86073.12616656382,141248.5553410665,29847.74843182382
0.99,0.999,0.022075138537745162,2,10,23,-510273.9920644912,1000.0,1921562460.0666423,168183.28078497012,49262.11726346897,114270.25440363662,32784.53193490387
0.9,0.999,-0.008386557985335524,3,10,20,-1021340.6587311577,355.4762824272111,1975601012.413222,172794.81710534412,316161.78207053704,103009.42462172464,33683.47420228435
0.99,0.999,-0.0070002954942137985,4,13,22,-987340.6587311577,300.0,2048732253.9332952,179133.38296373346,27026.9896360428,98753.35572502001,34919.07213946302
0.999,0.999,0.04844648707766469,4,13,36,-48607.32539782466,1180.9958129964361,2168604491.706143,189477.1875387593,6144.472815463823,104114.31331551386,36935.424715269386
0.9,0.999,-0.09457273113525957,3,11,35,-2443157.325397825,0.0,1792566311.855972,158666.24566979328,281918.9284032136,93839.69436144501,30929.344307437183
0.9,0.999,0.08062691705959846,3,13,33,477692.6746021753,8473.862389569287,2161103957.311387,189164.85240931844,335310.9782436163,111798.90733614641,36874.54017919788
0.9,0.999,-0.08928262433337586,3,14,30,-2355590.658731157,0.0,1826892029.7496824,159786.977604193,280402.08217942144,94176.31009228957,31147.812348506995
0.9,0.9,0.036628666008905436,4,14,37,-253673.99206449132,1000.0,2178607581.7272053,187290.84162426332,606952.9785029552,102871.03123686115,36509.23296113111
0.99,0.999,0.06656379378498509,3,10,25,236559.341268842,4244.240784008754,2126054335.1848292,186078.24642627727,37261.22974616031,110887.13423180637,36272.85770547534
0.999,0.999,-0.09007620201579254,1,11,21,-2415757.3253978244,0.0,1412654894.3754165,127634.8319441234,9444.540507983873,117979.9227445735,24880.28657990232
0.99,0.999,-0.00846873218975533,4,10,20,-1011357.3253978251,359.191968000001,2036132752.277111,178435.2220867898,27443.873584576733,98847.1052875894,34782.97729424984
0.99,0.99,-0.0820813119908225,1,10,22,-2290090.6587311574,0.0,1433491834.2641973,128553.46467741832,95815.61104363916,119438.08899726805,25059.358744748446
0.999,0.99,-0.03188547900203352,1,10,22,-1457073.992064491,262.66666666666606,1517406632.0336645,135479.95548391287,33857.47877241416,125610.69822466729,26409.562867194534
0.999,0.999,0.038366027848944356,1,12,23,-273857.3253978245,1000.0,1649370601.706385,146577.0389012874,10737.082006593651,134493.4903533391,28572.754618379353
0.9,0.99,0.07660635182931982,1,10,37,356809.34126884205,7123.4484072497,1683480864.9056218,151353.92911226876,850094.1406593925,139587.19909013077,29503.929875161688
0.9,0.999,-0.00883632936545993,3,13,22,-1034357.3253978246,355.4762824272111,1993454104.2702234,173235.7608173225,308791.4929863966,102528.59949536229,33769.428841409994
0.999,0.99,0.06008102978145022,4,14,28,140559.3412688421,2764.3218581010005,2186840859.133554,191314.45300072906,39817.57173868635,105284.27457828826,37293.569044061944
0.99,0.9,-0.0053580981919392895,1,11,21,-1021173.9920644911,300.0,1588448586.5370107,139687.29339525092,348404.9835197294,128902.41211144647,27229.71338079762
0.999,0.99,-0.016408313787377726,4,13,29,-1143740.658731158,300.0,2024086502.3025317,177443.0987318923,36936.82443763102,97703.57579689326,34589.57935564283
0.9,0.999,0.08573743220088706,3,10,35,554192.6746021754,10806.781740583072,2159140409.046756,189569.0508118459,342698.94971612043,112652.61035438399,36953.331931706794
0.9,0.9,0.02278641919279567,4,13,37,-478790.658731158,1000.0,2140209282.985316,184773.7879355806,599659.0803262354,101562.38069019164,36018.575229558075
0.999,0.999,0.03872052069855719,4,10,36,-221607.32539782452,1000.0,2139929095.404468,187143.86039682076,6131.22581545841,103394.24983350381,36480.58141668232
